TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginReferrerUrl,FileOriginUrl,FileSize,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsAzureInfoProtectionApplied,MD5,MachineGroup,PreviousFileName,PreviousFolderPath,ReportId,RequestAccountDomain,RequestAccountName,RequestAccountSid,RequestProtocol,RequestSourceIP,RequestSourcePort,SHA1,SHA256,SensitivityLabel,SensitivitySubLabel,ShareName,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_egwlifz4.ggp.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_egwlifz4.ggp.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MaximumPasswordAge@pidfqikm6hc3lzdy -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6444,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,12029,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 6:50:02.783 AM","4/7/2025, 6:50:02.783 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:49:57.539 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_kvryo1cy.f1k.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_kvryo1cy.f1k.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MinimumPasswordLength@pidarb42f3joy6ji -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6676,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,12019,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 6:49:24.159 AM","4/7/2025, 6:49:24.159 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:49:18.466 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_5uscd3vd.ogl.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_5uscd3vd.ogl.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MinimumPasswordLength@pidarb42f3joy6ji -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6676,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,12018,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 6:49:24.159 AM","4/7/2025, 6:49:24.159 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:49:18.466 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileModified,"{""FileType"":""Zip""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","VMAgentLogs.zip",,,,5191490,"D:\CollectGuestLogsTemp\VMAgentLogs.zip","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,6bb644e03dcafce84d1cbd2dd9aa84be,,,,12009,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,5e8973adb4b46bf5ea2c8d5f50211acb758252de,f4e0b592ca4d43e2a7535febe98f413228f8d78e4fed7d8b96944281d1c7e3c6,,,,"4/7/2025, 6:49:09.359 AM","4/7/2025, 6:49:09.359 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_utjz2y0x.xk2.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_utjz2y0x.xk2.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a EnforcePasswordHistory@pid4aov7mr2nu556 -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",5584,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,12001,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 6:48:46.177 AM","4/7/2025, 6:48:46.177 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:48:40.677 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_askczinm.qp1.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_askczinm.qp1.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a EnforcePasswordHistory@pid4aov7mr2nu556 -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",5584,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,12000,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 6:48:46.175 AM","4/7/2025, 6:48:46.175 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:48:40.677 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","ProgramData.lnk",,,,524,"C:\Users\Resend7393\AppData\Roaming\Microsoft\Windows\Recent\ProgramData.lnk","resend7393-vm",resend7393,,"S-1-5-21-278532790-602922818-3350106154-500",,"Explorer.EXE","explorer.exe","c:\windows\explorer.exe",5096,High,bb2d295107def151e66e0f47939ef07a,"userinit.exe",5060,3a9fa39156a0117d39904a1cdfabf047322eb345,233532c5959ee5a56ff0f5b3a1fe2aad5f589ed2bbd9ddf20fd6ae60190f830b,TokenElevationTypeDefault,,7de86fbe65532f6f251b9afd077dfa9d,,,,11980,"Resend7393-VM",Resend7393,"S-1-5-21-278532790-602922818-3350106154-500",Local,,,4cbc440b26c1f146df2d6983d024bd576b6a16a7,b83b46829f7846dde1bb59ac432eb791dc4b4cf920a6a288543ca6984e411c24,,,,"4/7/2025, 6:48:09.726 AM","4/7/2025, 6:48:09.726 AM","4/7/2025, 12:34:57.831 AM","4/7/2025, 12:34:58.016 AM",5973416,"Microsoft Corporation","Windows Explorer",explorer,"EXPLORER.EXE","Microsoft® Windows® Operating System","10.0.19041.5607",2,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","exfiltratedata.lnk",,,,725,"C:\Users\Resend7393\AppData\Roaming\Microsoft\Windows\Recent\exfiltratedata.lnk","resend7393-vm",resend7393,,"S-1-5-21-278532790-602922818-3350106154-500",,"Explorer.EXE","explorer.exe","c:\windows\explorer.exe",5096,High,bb2d295107def151e66e0f47939ef07a,"userinit.exe",5060,3a9fa39156a0117d39904a1cdfabf047322eb345,233532c5959ee5a56ff0f5b3a1fe2aad5f589ed2bbd9ddf20fd6ae60190f830b,TokenElevationTypeDefault,,74e813a82fdbad1e46ab3174761f8cfc,,,,11978,"Resend7393-VM",Resend7393,"S-1-5-21-278532790-602922818-3350106154-500",Local,,,e15e873c6238b32ac28422202754670bb06af48e,f3143c9963d1f4bedfcf81bcd48236c67570f906bcfa34e79e9365b5c0302ab2,,,,"4/7/2025, 6:48:09.713 AM","4/7/2025, 6:48:09.713 AM","4/7/2025, 12:34:57.831 AM","4/7/2025, 12:34:58.016 AM",5973416,"Microsoft Corporation","Windows Explorer",explorer,"EXPLORER.EXE","Microsoft® Windows® Operating System","10.0.19041.5607",2,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_nqc2ajmi.dc0.psm1",,,,68,"C:\Windows\Temp\__PSScriptPolicyTest_nqc2ajmi.dc0.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MinimumPasswordAge@pid4wodjei5iqy2k -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6652,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,eae28b0b8b33f0b5fe1037fe2d237be8,,,,11972,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,65e135644c9622a743cdd85b7b4ce83433c8899b,422f6260b06e3dd5cc9af1bf307d4a29eb782f9faf847ac32334b96cc37f8b44,,,,"4/7/2025, 6:48:07.595 AM","4/7/2025, 6:48:07.595 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:48:01.977 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_gcsgil0q.fo0.ps1",,,,68,"C:\Windows\Temp\__PSScriptPolicyTest_gcsgil0q.fo0.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MinimumPasswordAge@pid4wodjei5iqy2k -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6652,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,eae28b0b8b33f0b5fe1037fe2d237be8,,,,11971,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,65e135644c9622a743cdd85b7b4ce83433c8899b,422f6260b06e3dd5cc9af1bf307d4a29eb782f9faf847ac32334b96cc37f8b44,,,,"4/7/2025, 6:48:07.595 AM","4/7/2025, 6:48:07.595 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 6:48:01.977 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerHostPluginVersions.xml",,,,14,"D:\CollectGuestLogsTemp\WireServerHostPluginVersions.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,1ffc871d0b914505b2bef687105c492c,,,,11959,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,6f1ebaa0d8b8d5536afc6bd79db136b4ab8ade0e,0eae1edd7ed6dbcb2e3c2f338b67965e38f87ca7046ba06ce7219e4bb158df41,,,,"4/7/2025, 6:47:42.110 AM","4/7/2025, 6:47:42.110 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleExtensionsConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,15702,"D:\CollectGuestLogsTemp\WireServerRoleExtensionsConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,1b2540ce0695a595581d16021c79c40a,,,,11958,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,9829d62d43d1cae600959743ee85e14ed40b225f,f4b7b44bb4093c4c18554a886b8afa0364a9781697c46de005004cb54ce82525,,,,"4/7/2025, 6:47:42.105 AM","4/7/2025, 6:47:42.105 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleSharedConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,911,"D:\CollectGuestLogsTemp\WireServerRoleSharedConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,83f1f945e76e6895abdcc1b60fd79de1,,,,11957,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,3a9fdb516b7a07b3f05f0ef0a3c040912dba534c,e46a5828b5c0b13a3e3182ac797ca0b8c8e4d36b7049e9e5d36558c60e71c8da,,,,"4/7/2025, 6:47:42.104 AM","4/7/2025, 6:47:42.104 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleHostingEnvironmentConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,1437,"D:\CollectGuestLogsTemp\WireServerRoleHostingEnvironmentConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,8915e641bbe1d7333d7ae3a01e1a0a18,,,,11956,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,6969ab8dde37f0e5c65e0b33ed88fbba0e2dcd83,6049b08bc4b86eb8dc3fe778e9fadcc805e67411f2d3c6d9347b485f672722f6,,,,"4/7/2025, 6:47:42.103 AM","4/7/2025, 6:47:42.103 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleFullConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,17093,"D:\CollectGuestLogsTemp\WireServerRoleFullConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,73dc9278900c3975372af0d2cf547e4e,,,,11955,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,2a819c56164088666b62e91f5dd9a7475c2cd00b,c6f870dcda174fbe2fc13e1095720f77224cbbf4c638a4d2e8c2a6dbd621099d,,,,"4/7/2025, 6:47:42.102 AM","4/7/2025, 6:47:42.102 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerGoalState_0cb84c72-8526-4062-adbc-ec98c2428485.xml",,,,2130,"D:\CollectGuestLogsTemp\WireServerGoalState_0cb84c72-8526-4062-adbc-ec98c2428485.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,57af5255f9d24555b7c53bc1f9696736,,,,11954,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,1c8f7a4ee6774a10e9c601c2fc5c987fd9e2f877,ae2f9a6f3cb9b42f000eaa65ed4c72ea17c2430bcb8a5520b45b75c86b19f282,,,,"4/7/2025, 6:47:42.070 AM","4/7/2025, 6:47:42.070 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WindowsAzureRegKey.xml",,,,2814,"D:\CollectGuestLogsTemp\WindowsAzureRegKey.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,816322270ce642d1d2080aaee770317d,,,,11952,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,5cb9a331e90f8611a17604ecd4eb541f2b8c3086,d6374c6264ca6cfd35a4fa6eee2826beda79d3e24d91d6541fe094c11ba31f0f,,,,"4/7/2025, 6:47:37.366 AM","4/7/2025, 6:47:37.366 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","GuestAgentRegKey.xml",,,,745,"D:\CollectGuestLogsTemp\GuestAgentRegKey.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",1896,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,215d4c3d9c30cc9291468247243970bf,,,,11951,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,84f0155a4eba1e5aae3f3b34d0cf5a438aabc664,d6f8473ecaed5973437acac11ef1eab2c7e75741932465333ccda791bf537043,,,,"4/7/2025, 6:47:36.554 AM","4/7/2025, 6:47:36.554 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 6:47:26.096 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
